member_id,risk_score,risk_level,risk_escalated,financial_risk,data_quality_risk,duplicate_risk,interest_risk,max_duplicate_similarity,flagged_duplicate_pair,anomaly_reasons,ensemble_score,anomaly_votes,state,mp_name,constituency,allocated_amount,benchmark_amount,deviation_from_benchmark_pct,paise_component,amount_missing,name_quality_score,risk_factors,recommended_actions,lofo_attribution
494,36.1,MEDIUM,False,70.0,12.0,0.0,33.8,0.0,False,"['Allocation is 26% above the ₹14.7 cr full-entitlement benchmark', 'Non-round allocation (₹54.00 paise component) suggests interest-bearing balance accrual']",0.2456,1,Bihar,SUDHAKAR SINGH,BUXAR,185211956.54,147000000.0,25.99452825850339,54.0,False,0.75,"[{'factor': 'Allocation 26% above entitlement benchmark', 'contribution_points': 28.0, 'support': '₹18.52 cr vs benchmark ₹14.7 cr (1/3 methods agree)'}, {'factor': 'Non-round allocation (interest component)', 'contribution_points': 5.1, 'support': '₹54.00 paise part implies interest-bearing balance accrual'}]","['Review sanction ledger for carry-forward/unspent balances explaining the excess', 'Reconcile interest accrual on unspent balance with agency bank statements']","{'benchmark_ratio': -0.0048, 'log_amount': 0.0029, 'excess_over_benchmark_cr': 0.0152, 'shortfall_ratio': 0.0028, 'paise_component': 0.0989, 'state_deviation_pct': -0.0159, 'state_percentile': -0.0373, 'amount_missing_ind': -0.0042, 'name_quality_score': -0.0144}"
495,0.3,LOW,False,0.8,0.0,0.0,0.0,0.0,False,[],0.0132,0,West Bengal,Sudip Bandyopadhyay,KOLKATA UTTAR,147000000.0,147000000.0,0.0,0.0,False,1.0,[],['No investigative action indicated by current signals'],{}
496,36.2,MEDIUM,False,70.0,12.0,0.0,34.4,0.0,False,"['Allocation is 30% above the ₹14.7 cr full-entitlement benchmark', 'Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual']",0.2283,1,Odisha,SUKANTA KUMAR PANIGRAHI,KANDHAMAL,190712424.11,147000000.0,29.736342931972803,11.0,False,0.75,"[{'factor': 'Allocation 30% above entitlement benchmark', 'contribution_points': 28.0, 'support': '₹19.07 cr vs benchmark ₹14.7 cr (1/3 methods agree)'}, {'factor': 'Non-round allocation (interest component)', 'contribution_points': 5.2, 'support': '₹11.00 paise part implies interest-bearing balance accrual'}]","['Review sanction ledger for carry-forward/unspent balances explaining the excess', 'Reconcile interest accrual on unspent balance with agency bank statements']","{'benchmark_ratio': 0.0004, 'log_amount': 0.0084, 'excess_over_benchmark_cr': 0.0194, 'shortfall_ratio': -0.0082, 'paise_component': -0.0143, 'state_deviation_pct': 0.0155, 'state_percentile': 0.0121, 'amount_missing_ind': 0.0179, 'name_quality_score': 0.0037}"
497,27.9,MEDIUM,False,50.0,12.0,0.0,32.5,0.0,False,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual'],0.1605,1,Jharkhand,SUKHDEO BHAGAT,LOHARDAGA(ST),171821957.11,147000000.0,16.88568510884354,11.0,False,0.75,"[{'factor': 'Allocation 17% above entitlement benchmark', 'contribution_points': 20.0, 'support': '₹17.18 cr vs benchmark ₹14.7 cr (1/3 methods agree)'}, {'factor': 'Non-round allocation (interest component)', 'contribution_points': 4.9, 'support': '₹11.00 paise part implies interest-bearing balance accrual'}]",['Reconcile interest accrual on unspent balance with agency bank statements'],"{'benchmark_ratio': -0.0342, 'log_amount': -0.0222, 'excess_over_benchmark_cr': -0.0065, 'shortfall_ratio': -0.0285, 'paise_component': -0.0497, 'state_deviation_pct': -0.0065, 'state_percentile': -0.002, 'amount_missing_ind': -0.0212, 'name_quality_score': -0.016}"
498,3.0,LOW,False,0.1,12.0,0.0,0.0,0.0,False,[],0.0014,0,Punjab,SUKHJINDER SINGH RANDHAWA,GURDASPUR,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
499,5.2,LOW,False,0.0,12.0,11.1,0.0,0.2772,False,[],0.0001,0,Karnataka,SUNIL BOSE,CHAMARAJANAGAR(SC),147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
500,0.4,LOW,False,1.0,0.0,0.0,0.0,0.0,False,[],0.0159,0,Maharashtra,Sunil Dattatray Tatkare,RAIGAD,147000000.0,147000000.0,0.0,0.0,False,1.0,[],['No investigative action indicated by current signals'],{}
501,2.5,LOW,False,0.8,0.0,11.1,0.0,0.2772,False,[],0.0135,0,Bihar,Sunil Kumar,VALMIKI NAGAR,147000000.0,147000000.0,0.0,0.0,False,1.0,[],['No investigative action indicated by current signals'],{}
502,15.0,LOW,False,30.0,12.0,0.0,0.0,0.0,False,[],0.1113,1,Bihar,SURENDRA PRASAD YADAV,JAHANABAD,155325714.0,147000000.0,5.66375102040817,0.0,False,0.75,"[{'factor': 'Allocation 6% above entitlement benchmark', 'contribution_points': 12.0, 'support': '₹15.53 cr vs benchmark ₹14.7 cr (1/3 methods agree)'}]",['No investigative action indicated by current signals'],{}
503,3.0,LOW,False,0.1,12.0,0.0,0.0,0.0,False,[],0.0023,0,Kerala,SURESH GOPI,THRISSUR,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
504,18.9,LOW,False,30.0,0.0,11.5,30.7,0.2883,False,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual'],0.1205,1,Himachal Pradesh,Suresh Kumar Kashyap,SHIMLA (SC),153563957.11,147000000.0,4.465276945578234,11.0,False,1.0,"[{'factor': 'Allocation 4% above entitlement benchmark', 'contribution_points': 12.0, 'support': '₹15.36 cr vs benchmark ₹14.7 cr (1/3 methods agree)'}, {'factor': 'Non-round allocation (interest component)', 'contribution_points': 4.6, 'support': '₹11.00 paise part implies interest-bearing balance accrual'}]",['Reconcile interest accrual on unspent balance with agency bank statements'],{}
505,5.5,LOW,False,0.5,12.0,11.5,0.0,0.2883,False,[],0.0077,0,Telangana,SURESH KUMAR SHETKAR,ZAHIRABAD,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
506,3.4,LOW,False,1.0,12.0,0.0,0.0,0.0,False,[],0.016,0,Uttar Pradesh,Swami Sachchidanandhari Sakshi ji Maharaj,UNNAO,147000000.0,147000000.0,0.0,0.0,False,0.85,[],['No investigative action indicated by current signals'],{}
507,0.8,LOW,False,2.0,0.0,0.0,0.0,0.0,False,[],0.0332,0,Tamil Nadu,T Sumathy (A) Thamizhachi Thangapandian,CHENNAI SOUTH,147000000.0,147000000.0,0.0,0.0,False,1.0,[],['No investigative action indicated by current signals'],{}
508,36.3,MEDIUM,False,70.0,12.0,0.0,35.2,0.0,False,"['Allocation is 36% above the ₹14.7 cr full-entitlement benchmark', 'Non-round allocation (₹76.00 paise component) suggests interest-bearing balance accrual', '2/3 anomaly methods agree (ensemble score 0.31)']",0.3074,2,Andhra Pradesh,TANGELLA UDAY SRINIVAS,KAKINADA,199417886.76,147000000.0,35.65842636734693,76.0,False,0.75,"[{'factor': 'Allocation 36% above entitlement benchmark', 'contribution_points': 28.0, 'support': '₹19.94 cr vs benchmark ₹14.7 cr (2/3 methods agree)'}, {'factor': 'Non-round allocation (interest component)', 'contribution_points': 5.3, 'support': '₹76.00 paise part implies interest-bearing balance accrual'}]","['Review sanction ledger for carry-forward/unspent balances explaining the excess', 'Reconcile interest accrual on unspent balance with agency bank statements']","{'benchmark_ratio': -0.0294, 'log_amount': -0.0187, 'excess_over_benchmark_cr': 0.0043, 'shortfall_ratio': -0.0152, 'paise_component': 0.0968, 'state_deviation_pct': -0.0504, 'state_percentile': -0.0359, 'amount_missing_ind': -0.0215, 'name_quality_score': -0.0404}"
509,9.2,LOW,False,4.2,12.0,0.0,30.1,0.0,False,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual'],0.0704,1,Uttar Pradesh,TANUJ PUNIA,BARABANKI(SC),148198170.11,147000000.0,0.8150817074830119,11.0,False,0.75,"[{'factor': 'Non-round allocation (interest component)', 'contribution_points': 4.5, 'support': '₹11.00 paise part implies interest-bearing balance accrual'}]",['Reconcile interest accrual on unspent balance with agency bank statements'],{}
510,3.0,LOW,False,0.0,12.0,0.0,0.0,0.0,False,[],0.0,0,Bihar,TARIQ ANWAR,KATIHAR,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
511,33.2,MEDIUM,False,70.0,0.0,0.0,35.0,0.0,False,"['Allocation is 34% above the ₹14.7 cr full-entitlement benchmark', 'Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual']",0.2742,1,Tamil Nadu,Thalikkottai Rajuthevar Baalu,SRIPERUMBUDUR,196905535.11,147000000.0,33.94934361224491,11.0,False,1.0,"[{'factor': 'Allocation 34% above entitlement benchmark', 'contribution_points': 28.0, 'support': '₹19.69 cr vs benchmark ₹14.7 cr (1/3 methods agree)'}, {'factor': 'Non-round allocation (interest component)', 'contribution_points': 5.2, 'support': '₹11.00 paise part implies interest-bearing balance accrual'}]","['Review sanction ledger for carry-forward/unspent balances explaining the excess', 'Reconcile interest accrual on unspent balance with agency bank statements']","{'benchmark_ratio': -0.0283, 'log_amount': -0.0027, 'excess_over_benchmark_cr': 0.0314, 'shortfall_ratio': -0.001, 'paise_component': -0.044, 'state_deviation_pct': -0.0093, 'state_percentile': -0.0031, 'amount_missing_ind': 0.0021, 'name_quality_score': 0.0671}"
512,3.6,LOW,False,1.4,12.0,0.0,0.0,0.0,False,[],0.0238,0,Tamil Nadu,THANGA TAMILSELVAN,THENI,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
513,27.8,MEDIUM,False,50.0,12.0,0.0,32.1,0.0,False,['Non-round allocation (₹35.00 paise component) suggests interest-bearing balance accrual'],0.1914,1,Tamil Nadu,THARANIVENTHAN M S,ARANI,168337124.35,147000000.0,14.515050578231282,35.0,False,0.75,"[{'factor': 'Allocation 15% above entitlement benchmark', 'contribution_points': 20.0, 'support': '₹16.83 cr vs benchmark ₹14.7 cr (1/3 methods agree)'}, {'factor': 'Non-round allocation (interest component)', 'contribution_points': 4.8, 'support': '₹35.00 paise part implies interest-bearing balance accrual'}]",['Reconcile interest accrual on unspent balance with agency bank statements'],"{'benchmark_ratio': -0.0151, 'log_amount': -0.0153, 'excess_over_benchmark_cr': 0.0073, 'shortfall_ratio': 0.0239, 'paise_component': 0.0473, 'state_deviation_pct': -0.0239, 'state_percentile': 0.0071, 'amount_missing_ind': -0.0216, 'name_quality_score': 0.0019}"
514,0.8,LOW,False,2.0,0.0,0.0,0.0,0.0,False,[],0.0332,0,Tamil Nadu,Thiru Dayanidhi Maran,CHENNAI CENTRAL,147000000.0,147000000.0,0.0,0.0,False,1.0,[],['No investigative action indicated by current signals'],{}
515,0.8,LOW,False,2.0,0.0,0.0,0.0,0.0,False,[],0.0332,0,Tamil Nadu,Thirumaa Valavan Thol,CHIDAMBARAM(SC),147000000.0,147000000.0,0.0,0.0,False,1.0,[],['No investigative action indicated by current signals'],{}
516,4.8,LOW,False,4.4,12.0,0.0,0.0,0.0,False,[],0.0737,1,Chhattisgarh,TOKHAN SAHU,BILASPUR,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
517,3.4,LOW,False,0.9,12.0,0.0,0.0,0.0,False,[],0.0148,0,Uttarakhand,TRIVENDRA SINGH RAWAT,HARDWAR,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
518,3.0,LOW,False,0.0,12.0,0.0,0.0,0.0,False,[],0.0004,0,Uttar Pradesh,UJJWAL RAMAN SINGH,ALLAHABAD,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
519,6.0,LOW,False,0.0,12.0,14.8,0.0,0.3701,False,[],0.0001,0,Rajasthan,UMMEDA RAM BENIWAL,BARMER,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
520,3.0,LOW,False,0.0,12.0,0.0,0.0,0.0,False,[],0.0004,0,Uttar Pradesh,UTKARSH VERMA MADHUR,KHERI,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
521,24.7,LOW,False,50.0,0.0,0.0,31.6,0.0,False,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual'],0.141,1,Tamil Nadu,V S Matheswaran,NAMAKKAL,162539930.11,147000000.0,10.57138102721089,11.0,False,1.0,"[{'factor': 'Allocation 11% above entitlement benchmark', 'contribution_points': 20.0, 'support': '₹16.25 cr vs benchmark ₹14.7 cr (1/3 methods agree)'}, {'factor': 'Non-round allocation (interest component)', 'contribution_points': 4.7, 'support': '₹11.00 paise part implies interest-bearing balance accrual'}]",['Reconcile interest accrual on unspent balance with agency bank statements'],"{'benchmark_ratio': -0.0268, 'log_amount': -0.0309, 'excess_over_benchmark_cr': 0.0016, 'shortfall_ratio': -0.0284, 'paise_component': -0.0594, 'state_deviation_pct': -0.035, 'state_percentile': 0.008, 'amount_missing_ind': -0.0268, 'name_quality_score': 0.0194}"
522,3.0,LOW,False,0.0,12.0,0.0,0.0,0.0,False,[],0.0001,0,Karnataka,V. SOMANNA,TUMKUR,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
523,33.4,MEDIUM,False,70.0,0.0,0.0,36.2,0.0,False,"['Allocation is 42% above the ₹14.7 cr full-entitlement benchmark', 'Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual', '2/3 anomaly methods agree (ensemble score 0.33)']",0.3259,2,Puducherry,Vaithilingam Ve,Puducherry,209368972.11,147000000.0,42.42787218367348,11.0,False,1.0,"[{'factor': 'Allocation 42% above entitlement benchmark', 'contribution_points': 28.0, 'support': '₹20.94 cr vs benchmark ₹14.7 cr (2/3 methods agree)'}, {'factor': 'Non-round allocation (interest component)', 'contribution_points': 5.4, 'support': '₹11.00 paise part implies interest-bearing balance accrual'}]","['Review sanction ledger for carry-forward/unspent balances explaining the excess', 'Reconcile interest accrual on unspent balance with agency bank statements']","{'benchmark_ratio': 0.0047, 'log_amount': 0.0031, 'excess_over_benchmark_cr': 0.0501, 'shortfall_ratio': -0.025, 'paise_component': -0.0636, 'state_deviation_pct': -0.0309, 'state_percentile': -0.0135, 'amount_missing_ind': -0.0146, 'name_quality_score': 0.0234}"
524,9.4,LOW,False,4.7,12.0,0.0,30.1,0.0,False,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual'],0.0777,1,Telangana,VAMSI KRISHNA GADDAM,PEDDAPALLE,148451721.11,147000000.0,0.9875653809523932,11.0,False,0.75,"[{'factor': 'Non-round allocation (interest component)', 'contribution_points': 4.5, 'support': '₹11.00 paise part implies interest-bearing balance accrual'}]",['Reconcile interest accrual on unspent balance with agency bank statements'],{}
525,39.0,MEDIUM,False,90.0,12.0,0.0,0.0,0.0,False,"['Allocation is 74% above the ₹14.7 cr full-entitlement benchmark', '2/3 anomaly methods agree (ensemble score 0.47)']",0.4714,2,Haryana,VARUN CHAUDHRY,AMBALA (SC),255454264.0,147000000.0,73.77841088435375,0.0,False,0.75,"[{'factor': 'Allocation 74% above entitlement benchmark', 'contribution_points': 36.0, 'support': '₹25.55 cr vs benchmark ₹14.7 cr (2/3 methods agree)'}]",['Review sanction ledger for carry-forward/unspent balances explaining the excess'],"{'benchmark_ratio': 0.0348, 'log_amount': 0.0401, 'excess_over_benchmark_cr': 0.0862, 'shortfall_ratio': 0.0143, 'paise_component': 0.0051, 'state_deviation_pct': 0.0373, 'state_percentile': 0.0106, 'amount_missing_ind': 0.0296, 'name_quality_score': 0.0241}"
526,0.4,LOW,False,1.0,0.0,0.0,0.0,0.0,False,[],0.0165,0,Kerala,Vellalath Kochukrishnan Nair Sreekandan,PALAKKAD,147000000.0,147000000.0,0.0,0.0,False,1.0,[],['No investigative action indicated by current signals'],{}
527,4.0,LOW,False,4.7,0.0,10.7,0.0,0.2674,False,[],0.0786,1,Chhattisgarh,Vijay Baghel,DURG,147000000.0,147000000.0,0.0,0.0,False,1.0,[],['No investigative action indicated by current signals'],{}
528,4.6,LOW,False,5.8,0.0,11.6,0.0,0.2892,False,[],0.096,1,Uttar Pradesh,Vijay Kumar Dubey,KUSHI NAGAR,148900000.0,147000000.0,1.2925170068027292,0.0,False,1.0,[],['No investigative action indicated by current signals'],{}
529,8.9,LOW,False,5.2,0.0,11.6,30.0,0.2892,False,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual'],0.0866,1,Jharkhand,Vijay Kumar Hansdak,RAJMAHAL(ST),147223957.11,147000000.0,0.15235177551020662,11.0,False,1.0,"[{'factor': 'Non-round allocation (interest component)', 'contribution_points': 4.5, 'support': '₹11.00 paise part implies interest-bearing balance accrual'}]",['Reconcile interest accrual on unspent balance with agency bank statements'],{}
530,3.0,LOW,False,0.0,12.0,0.0,0.0,0.0,False,[],0.0,0,Bihar,VIJAYLAKSHMI DEVI,SIWAN,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
531,2.2,LOW,False,1.1,0.0,8.6,0.0,0.2162,False,[],0.0179,0,Gujarat,Vinod Chavda,KACHCHH(SC),147000000.0,147000000.0,0.0,0.0,False,1.0,[],['No investigative action indicated by current signals'],{}
532,4.7,LOW,False,0.0,12.0,8.6,0.0,0.2162,False,[],0.0004,0,Uttar Pradesh,VINOD KUMAR BIND,BHADOHI,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
533,3.1,LOW,False,1.1,0.0,13.5,0.0,0.337,False,[],0.0183,0,Madhya Pradesh,Virendra Kumar,TIKAMGARH(SC),147000000.0,147000000.0,0.0,0.0,False,1.0,[],['No investigative action indicated by current signals'],{}
534,5.7,LOW,False,0.0,12.0,13.5,0.0,0.337,False,[],0.0004,0,Uttar Pradesh,VIRENDRA SINGH,CHANDAULI,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
535,3.0,LOW,False,0.1,12.0,0.0,0.0,0.0,False,[],0.0014,0,Maharashtra,VISHAL,SANGLI,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
536,16.7,LOW,False,30.0,0.0,0.0,31.1,0.0,False,['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual'],0.1258,1,Jharkhand,Vishnu Dayal Ram,PALAMU(SC),158176083.11,147000000.0,7.602777625850354,11.0,False,1.0,"[{'factor': 'Allocation 8% above entitlement benchmark', 'contribution_points': 12.0, 'support': '₹15.82 cr vs benchmark ₹14.7 cr (1/3 methods agree)'}, {'factor': 'Non-round allocation (interest component)', 'contribution_points': 4.7, 'support': '₹11.00 paise part implies interest-bearing balance accrual'}]",['Reconcile interest accrual on unspent balance with agency bank statements'],{}
537,0.4,LOW,False,1.1,0.0,0.0,0.0,0.0,False,[],0.0183,0,Madhya Pradesh,Vishnu Dutt Sharma,KHAJURAHO,147000000.0,147000000.0,0.0,0.0,False,1.0,[],['No investigative action indicated by current signals'],{}
538,4.7,LOW,False,0.0,12.0,8.5,0.0,0.2122,False,[],0.0001,0,Karnataka,VISHWESHWAR HEGDE KAGERI,UTTARA KANNADA,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
539,4.8,LOW,False,0.0,12.0,9.1,0.0,0.2265,False,[],0.0,0,Bihar,VIVEK THAKUR,NAWADA,147000000.0,147000000.0,0.0,0.0,False,0.75,[],['No investigative action indicated by current signals'],{}
540,16.6,LOW,False,30.0,0.0,0.0,30.9,0.0,False,"['Non-round allocation (₹11.00 paise component) suggests interest-bearing balance accrual', '2/3 anomaly methods agree (ensemble score 0.16)']",0.1596,2,Andhra Pradesh,Y S Avinash Reddy,KADAPA,156430260.11,147000000.0,6.415142931972806,11.0,False,1.0,"[{'factor': 'Allocation 6% above entitlement benchmark', 'contribution_points': 12.0, 'support': '₹15.64 cr vs benchmark ₹14.7 cr (2/3 methods agree)'}, {'factor': 'Non-round allocation (interest component)', 'contribution_points': 4.6, 'support': '₹11.00 paise part implies interest-bearing balance accrual'}]",['Reconcile interest accrual on unspent balance with agency bank statements'],{}
